BioProject,Run,AvgSpotLen,Bases,BioSample,Bytes,Center.Name,Experiment,Library.Name,Organism,Platform,ReleaseDate,Sample.Name,SRA.Study,Isolate,Collection_Date,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Isolation_source,sex,Age,Biomaterial_provider,Strain,breeding_system,MiSeq_run_library,dev_stage,PHENOTYPE,collected_by,Breed,Host,Specimen_voucher,accession..run.,object_status..run.,study..run.,OLD_geo_loc_name,Cultivar,Ecotype,Investigation_type,BIOME,Depth,elev,env_package,feature,Label,lat_lon,material,project_name,lat,lon,counts
PRJNA482684,SRR7589132,302,4140442348,SAMN09711177,1738514942,ARIZONA STATE UNIVERSITY,SRX4454383,BUS-00027,Daphnia pulex,ILLUMINA,2019-05-21T00:00:00Z,BUS population data,SRP155055,96 adults,2013,USA,North America,"USA: Urbana\, Illinois","Busey pond ((40.1287\, -88.2140)",,,,,,,,,,,,,,,,,,,,,,,,,,"40.1287, -88.2140",,,40.1287,-88.214,861
PRJNA482684,SRR7589133,302,3272089668,SAMN09711177,1397102276,ARIZONA STATE UNIVERSITY,SRX4454382,BUS-00031,Daphnia pulex,ILLUMINA,2019-05-21T00:00:00Z,BUS population data,SRP155055,96 adults,2013,USA,North America,"USA: Urbana\, Illinois","Busey pond ((40.1287\, -88.2140)",,,,,,,,,,,,,,,,,,,,,,,,,,"40.1287, -88.2140",,,40.1287,-88.214,861
PRJNA482684,SRR7589135,302,1887471310,SAMN09711177,811257442,ARIZONA STATE UNIVERSITY,SRX4454380,BUS-00069,Daphnia pulex,ILLUMINA,2019-05-21T00:00:00Z,BUS population data,SRP155055,96 adults,2013,USA,North America,"USA: Urbana\, Illinois","Busey pond ((40.1287\, -88.2140)",,,,,,,,,,,,,,,,,,,,,,,,,,"40.1287, -88.2140",,,40.1287,-88.214,861
PRJNA482684,SRR7589139,302,9604733104,SAMN09711177,3997492813,ARIZONA STATE UNIVERSITY,SRX4454376,BUS-00065,Daphnia pulex,ILLUMINA,2019-05-21T00:00:00Z,BUS population data,SRP155055,96 adults,2013,USA,North America,"USA: Urbana\, Illinois","Busey pond ((40.1287\, -88.2140)",,,,,,,,,,,,,,,,,,,,,,,,,,"40.1287, -88.2140",,,40.1287,-88.214,861
PRJNA482684,SRR7589140,302,4427477946,SAMN09711177,1905716550,ARIZONA STATE UNIVERSITY,SRX4454375,BUS-00062,Daphnia pulex,ILLUMINA,2019-05-21T00:00:00Z,BUS population data,SRP155055,96 adults,2013,USA,North America,"USA: Urbana\, Illinois","Busey pond ((40.1287\, -88.2140)",,,,,,,,,,,,,,,,,,,,,,,,,,"40.1287, -88.2140",,,40.1287,-88.214,861
PRJNA482684,SRR7589142,302,4743363302,SAMN09711177,1999517744,ARIZONA STATE UNIVERSITY,SRX4454373,BUS-00060,Daphnia pulex,ILLUMINA,2019-05-21T00:00:00Z,BUS population data,SRP155055,96 adults,2013,USA,North America,"USA: Urbana\, Illinois","Busey pond ((40.1287\, -88.2140)",,,,,,,,,,,,,,,,,,,,,,,,,,"40.1287, -88.2140",,,40.1287,-88.214,861
PRJNA482684,SRR7589143,302,6615813132,SAMN09711177,2757905141,ARIZONA STATE UNIVERSITY,SRX4454372,BUS-00058,Daphnia pulex,ILLUMINA,2019-05-21T00:00:00Z,BUS population data,SRP155055,96 adults,2013,USA,North America,"USA: Urbana\, Illinois","Busey pond ((40.1287\, -88.2140)",,,,,,,,,,,,,,,,,,,,,,,,,,"40.1287, -88.2140",,,40.1287,-88.214,861
PRJNA482684,SRR7589147,302,1809982942,SAMN09711177,781435982,ARIZONA STATE UNIVERSITY,SRX4454368,BUS-00049,Daphnia pulex,ILLUMINA,2019-05-21T00:00:00Z,BUS population data,SRP155055,96 adults,2013,USA,North America,"USA: Urbana\, Illinois","Busey pond ((40.1287\, -88.2140)",,,,,,,,,,,,,,,,,,,,,,,,,,"40.1287, -88.2140",,,40.1287,-88.214,861
PRJNA482684,SRR7589149,302,3197402652,SAMN09711177,1355346533,ARIZONA STATE UNIVERSITY,SRX4454366,BUS-00051,Daphnia pulex,ILLUMINA,2019-05-21T00:00:00Z,BUS population data,SRP155055,96 adults,2013,USA,North America,"USA: Urbana\, Illinois","Busey pond ((40.1287\, -88.2140)",,,,,,,,,,,,,,,,,,,,,,,,,,"40.1287, -88.2140",,,40.1287,-88.214,861
PRJNA482684,SRR7589154,302,3863937188,SAMN09711177,1646622804,ARIZONA STATE UNIVERSITY,SRX4454361,BUS-00088,Daphnia pulex,ILLUMINA,2019-05-21T00:00:00Z,BUS population data,SRP155055,96 adults,2013,USA,North America,"USA: Urbana\, Illinois","Busey pond ((40.1287\, -88.2140)",,,,,,,,,,,,,,,,,,,,,,,,,,"40.1287, -88.2140",,,40.1287,-88.214,861
PRJNA482684,SRR7589158,302,3184806836,SAMN09711177,1337080061,ARIZONA STATE UNIVERSITY,SRX4454357,BUS-00083,Daphnia pulex,ILLUMINA,2019-05-21T00:00:00Z,BUS population data,SRP155055,96 adults,2013,USA,North America,"USA: Urbana\, Illinois","Busey pond ((40.1287\, -88.2140)",,,,,,,,,,,,,,,,,,,,,,,,,,"40.1287, -88.2140",,,40.1287,-88.214,861
PRJNA482684,SRR7589159,302,3433945058,SAMN09711177,1481378504,ARIZONA STATE UNIVERSITY,SRX4454356,BUS-00082,Daphnia pulex,ILLUMINA,2019-05-21T00:00:00Z,BUS population data,SRP155055,96 adults,2013,USA,North America,"USA: Urbana\, Illinois","Busey pond ((40.1287\, -88.2140)",,,,,,,,,,,,,,,,,,,,,,,,,,"40.1287, -88.2140",,,40.1287,-88.214,861
PRJNA482684,SRR7589161,302,2711720212,SAMN09711177,1162595596,ARIZONA STATE UNIVERSITY,SRX4454354,BUS-00085,Daphnia pulex,ILLUMINA,2019-05-21T00:00:00Z,BUS population data,SRP155055,96 adults,2013,USA,North America,"USA: Urbana\, Illinois","Busey pond ((40.1287\, -88.2140)",,,,,,,,,,,,,,,,,,,,,,,,,,"40.1287, -88.2140",,,40.1287,-88.214,861
PRJNA482684,SRR7589163,302,4293665370,SAMN09711177,1842248130,ARIZONA STATE UNIVERSITY,SRX4454352,BUS-00091,Daphnia pulex,ILLUMINA,2019-05-21T00:00:00Z,BUS population data,SRP155055,96 adults,2013,USA,North America,"USA: Urbana\, Illinois","Busey pond ((40.1287\, -88.2140)",,,,,,,,,,,,,,,,,,,,,,,,,,"40.1287, -88.2140",,,40.1287,-88.214,861
PRJNA482684,SRR7589165,302,6752563866,SAMN09711177,2852938096,ARIZONA STATE UNIVERSITY,SRX4454350,BUS-00010,Daphnia pulex,ILLUMINA,2019-05-21T00:00:00Z,BUS population data,SRP155055,96 adults,2013,USA,North America,"USA: Urbana\, Illinois","Busey pond ((40.1287\, -88.2140)",,,,,,,,,,,,,,,,,,,,,,,,,,"40.1287, -88.2140",,,40.1287,-88.214,861
PRJNA482684,SRR7589170,302,5126207796,SAMN09711177,2193024023,ARIZONA STATE UNIVERSITY,SRX4454345,BUS-00007,Daphnia pulex,ILLUMINA,2019-05-21T00:00:00Z,BUS population data,SRP155055,96 adults,2013,USA,North America,"USA: Urbana\, Illinois","Busey pond ((40.1287\, -88.2140)",,,,,,,,,,,,,,,,,,,,,,,,,,"40.1287, -88.2140",,,40.1287,-88.214,861
PRJNA482684,SRR7589172,302,3728000042,SAMN09711177,1537313970,ARIZONA STATE UNIVERSITY,SRX4454343,BUS-00009,Daphnia pulex,ILLUMINA,2019-05-21T00:00:00Z,BUS population data,SRP155055,96 adults,2013,USA,North America,"USA: Urbana\, Illinois","Busey pond ((40.1287\, -88.2140)",,,,,,,,,,,,,,,,,,,,,,,,,,"40.1287, -88.2140",,,40.1287,-88.214,861
PRJNA482684,SRR7589173,302,3626079874,SAMN09711177,1574464446,ARIZONA STATE UNIVERSITY,SRX4454342,BUS-00008,Daphnia pulex,ILLUMINA,2019-05-21T00:00:00Z,BUS population data,SRP155055,96 adults,2013,USA,North America,"USA: Urbana\, Illinois","Busey pond ((40.1287\, -88.2140)",,,,,,,,,,,,,,,,,,,,,,,,,,"40.1287, -88.2140",,,40.1287,-88.214,861
PRJNA482684,SRR7589176,302,1452195992,SAMN09711177,630779358,ARIZONA STATE UNIVERSITY,SRX4454339,BUS-00076,Daphnia pulex,ILLUMINA,2019-05-21T00:00:00Z,BUS population data,SRP155055,96 adults,2013,USA,North America,"USA: Urbana\, Illinois","Busey pond ((40.1287\, -88.2140)",,,,,,,,,,,,,,,,,,,,,,,,,,"40.1287, -88.2140",,,40.1287,-88.214,861
PRJNA482684,SRR7589178,302,2743462828,SAMN09711177,1165032041,ARIZONA STATE UNIVERSITY,SRX4454337,BUS-00074,Daphnia pulex,ILLUMINA,2019-05-21T00:00:00Z,BUS population data,SRP155055,96 adults,2013,USA,North America,"USA: Urbana\, Illinois","Busey pond ((40.1287\, -88.2140)",,,,,,,,,,,,,,,,,,,,,,,,,,"40.1287, -88.2140",,,40.1287,-88.214,861
PRJNA482684,SRR7589179,302,4901404432,SAMN09711177,2094923634,ARIZONA STATE UNIVERSITY,SRX4454336,BUS-00075,Daphnia pulex,ILLUMINA,2019-05-21T00:00:00Z,BUS population data,SRP155055,96 adults,2013,USA,North America,"USA: Urbana\, Illinois","Busey pond ((40.1287\, -88.2140)",,,,,,,,,,,,,,,,,,,,,,,,,,"40.1287, -88.2140",,,40.1287,-88.214,861
PRJNA482684,SRR7589182,302,3097978816,SAMN09711177,1315062166,ARIZONA STATE UNIVERSITY,SRX4454333,BUS-00080,Daphnia pulex,ILLUMINA,2019-05-21T00:00:00Z,BUS population data,SRP155055,96 adults,2013,USA,North America,"USA: Urbana\, Illinois","Busey pond ((40.1287\, -88.2140)",,,,,,,,,,,,,,,,,,,,,,,,,,"40.1287, -88.2140",,,40.1287,-88.214,861
PRJNA482684,SRR12689207,310,3521896670,SAMN09711184,1450240077,ARIZONA STATE UNIVERSITY,SRX9169184,POV_4runs_00114_S83,Daphnia pulex,ILLUMINA,2020-09-21T00:00:00Z,POV population data,SRP155055,96 adults,2014,USA,North America,USA: Michigan,"Pond of the Village Idiot (42.75\, -85.35)",,,,,,,,,,,,,SRR7609412,new,SRP155055,,,,,,,,,,,"42.75, -85.35",,,42.75,-85.35,861
PRJNA482684,SRR12689208,310,3603477820,SAMN09711184,1488310314,ARIZONA STATE UNIVERSITY,SRX9169183,POV_4runs_00113_S82,Daphnia pulex,ILLUMINA,2020-09-21T00:00:00Z,POV population data,SRP155055,96 adults,2014,USA,North America,USA: Michigan,"Pond of the Village Idiot (42.75\, -85.35)",,,,,,,,,,,,,SRR7609412,new,SRP155055,,,,,,,,,,,"42.75, -85.35",,,42.75,-85.35,861
PRJNA482684,SRR12689209,310,3499029210,SAMN09711184,1434551999,ARIZONA STATE UNIVERSITY,SRX9169182,POV_4runs_00111_S81,Daphnia pulex,ILLUMINA,2020-09-21T00:00:00Z,POV population data,SRP155055,96 adults,2014,USA,North America,USA: Michigan,"Pond of the Village Idiot (42.75\, -85.35)",,,,,,,,,,,,,SRR7609412,new,SRP155055,,,,,,,,,,,"42.75, -85.35",,,42.75,-85.35,861
PRJNA482684,SRR12689210,310,3358472110,SAMN09711184,1374992870,ARIZONA STATE UNIVERSITY,SRX9169181,POV_4runs_00110_S80,Daphnia pulex,ILLUMINA,2020-09-21T00:00:00Z,POV population data,SRP155055,96 adults,2014,USA,North America,USA: Michigan,"Pond of the Village Idiot (42.75\, -85.35)",,,,,,,,,,,,,SRR7609412,new,SRP155055,,,,,,,,,,,"42.75, -85.35",,,42.75,-85.35,861
PRJNA482684,SRR12689211,310,3275071570,SAMN09711184,1366289201,ARIZONA STATE UNIVERSITY,SRX9169180,POV_4runs_00107_S79,Daphnia pulex,ILLUMINA,2020-09-21T00:00:00Z,POV population data,SRP155055,96 adults,2014,USA,North America,USA: Michigan,"Pond of the Village Idiot (42.75\, -85.35)",,,,,,,,,,,,,SRR7609412,new,SRP155055,,,,,,,,,,,"42.75, -85.35",,,42.75,-85.35,861
PRJNA482684,SRR12689212,310,3419849630,SAMN09711184,1429057098,ARIZONA STATE UNIVERSITY,SRX9169179,POV_4runs_00106_S78,Daphnia pulex,ILLUMINA,2020-09-21T00:00:00Z,POV population data,SRP155055,96 adults,2014,USA,North America,USA: Michigan,"Pond of the Village Idiot (42.75\, -85.35)",,,,,,,,,,,,,SRR7609412,new,SRP155055,,,,,,,,,,,"42.75, -85.35",,,42.75,-85.35,861
PRJNA482684,SRR12689213,310,3385374840,SAMN09711184,1398843213,ARIZONA STATE UNIVERSITY,SRX9169178,POV_4runs_00105_S77,Daphnia pulex,ILLUMINA,2020-09-21T00:00:00Z,POV population data,SRP155055,96 adults,2014,USA,North America,USA: Michigan,"Pond of the Village Idiot (42.75\, -85.35)",,,,,,,,,,,,,SRR7609412,new,SRP155055,,,,,,,,,,,"42.75, -85.35",,,42.75,-85.35,861
PRJNA482684,SRR12689214,310,3632075630,SAMN09711184,1473917618,ARIZONA STATE UNIVERSITY,SRX9169177,POV_4runs_00102_S76,Daphnia pulex,ILLUMINA,2020-09-21T00:00:00Z,POV population data,SRP155055,96 adults,2014,USA,North America,USA: Michigan,"Pond of the Village Idiot (42.75\, -85.35)",,,,,,,,,,,,,SRR7609412,new,SRP155055,,,,,,,,,,,"42.75, -85.35",,,42.75,-85.35,861
PRJNA482684,SRR12689215,310,3599448440,SAMN09711184,1498076699,ARIZONA STATE UNIVERSITY,SRX9169176,POV_4runs_00129_S91,Daphnia pulex,ILLUMINA,2020-09-21T00:00:00Z,POV population data,SRP155055,96 adults,2014,USA,North America,USA: Michigan,"Pond of the Village Idiot (42.75\, -85.35)",,,,,,,,,,,,,SRR7609412,new,SRP155055,,,,,,,,,,,"42.75, -85.35",,,42.75,-85.35,861
PRJNA482684,SRR12689216,310,3398972060,SAMN09711184,1407637528,ARIZONA STATE UNIVERSITY,SRX9169175,POV_4runs_00127_S92,Daphnia pulex,ILLUMINA,2020-09-21T00:00:00Z,POV population data,SRP155055,96 adults,2014,USA,North America,USA: Michigan,"Pond of the Village Idiot (42.75\, -85.35)",,,,,,,,,,,,,SRR7609412,new,SRP155055,,,,,,,,,,,"42.75, -85.35",,,42.75,-85.35,861
PRJNA482684,SRR12689217,310,3437531100,SAMN09711184,1421951221,ARIZONA STATE UNIVERSITY,SRX9169174,POV_4runs_00126_S93,Daphnia pulex,ILLUMINA,2020-09-21T00:00:00Z,POV population data,SRP155055,96 adults,2014,USA,North America,USA: Michigan,"Pond of the Village Idiot (42.75\, -85.35)",,,,,,,,,,,,,SRR7609412,new,SRP155055,,,,,,,,,,,"42.75, -85.35",,,42.75,-85.35,861
PRJNA482684,SRR12689218,310,3545185420,SAMN09711184,1453587444,ARIZONA STATE UNIVERSITY,SRX9169173,POV_4runs_00124_S90,Daphnia pulex,ILLUMINA,2020-09-21T00:00:00Z,POV population data,SRP155055,96 adults,2014,USA,North America,USA: Michigan,"Pond of the Village Idiot (42.75\, -85.35)",,,,,,,,,,,,,SRR7609412,new,SRP155055,,,,,,,,,,,"42.75, -85.35",,,42.75,-85.35,861
PRJNA482684,SRR12689219,310,3128877430,SAMN09711184,1302122851,ARIZONA STATE UNIVERSITY,SRX9169172,POV_4runs_00122_S89,Daphnia pulex,ILLUMINA,2020-09-21T00:00:00Z,POV population data,SRP155055,96 adults,2014,USA,North America,USA: Michigan,"Pond of the Village Idiot (42.75\, -85.35)",,,,,,,,,,,,,SRR7609412,new,SRP155055,,,,,,,,,,,"42.75, -85.35",,,42.75,-85.35,861
PRJNA482684,SRR12689220,310,3594319180,SAMN09711184,1466726141,ARIZONA STATE UNIVERSITY,SRX9169171,POV_4runs_00120_S88,Daphnia pulex,ILLUMINA,2020-09-21T00:00:00Z,POV population data,SRP155055,96 adults,2014,USA,North America,USA: Michigan,"Pond of the Village Idiot (42.75\, -85.35)",,,,,,,,,,,,,SRR7609412,new,SRP155055,,,,,,,,,,,"42.75, -85.35",,,42.75,-85.35,861
PRJNA482684,SRR12689221,310,3259175080,SAMN09711184,1336851834,ARIZONA STATE UNIVERSITY,SRX9169170,POV_4runs_00119_S87,Daphnia pulex,ILLUMINA,2020-09-21T00:00:00Z,POV population data,SRP155055,96 adults,2014,USA,North America,USA: Michigan,"Pond of the Village Idiot (42.75\, -85.35)",,,,,,,,,,,,,SRR7609412,new,SRP155055,,,,,,,,,,,"42.75, -85.35",,,42.75,-85.35,861
PRJNA482684,SRR12689222,310,3255411990,SAMN09711184,1355846172,ARIZONA STATE UNIVERSITY,SRX9169169,POV_4runs_00117_S86,Daphnia pulex,ILLUMINA,2020-09-21T00:00:00Z,POV population data,SRP155055,96 adults,2014,USA,North America,USA: Michigan,"Pond of the Village Idiot (42.75\, -85.35)",,,,,,,,,,,,,SRR7609412,new,SRP155055,,,,,,,,,,,"42.75, -85.35",,,42.75,-85.35,861
PRJNA482684,SRR12689223,310,3378578710,SAMN09711184,1408772622,ARIZONA STATE UNIVERSITY,SRX9169168,POV_4runs_00116_S85,Daphnia pulex,ILLUMINA,2020-09-21T00:00:00Z,POV population data,SRP155055,96 adults,2014,USA,North America,USA: Michigan,"Pond of the Village Idiot (42.75\, -85.35)",,,,,,,,,,,,,SRR7609412,new,SRP155055,,,,,,,,,,,"42.75, -85.35",,,42.75,-85.35,861
PRJNA482684,SRR12689224,310,3549355540,SAMN09711184,1465306009,ARIZONA STATE UNIVERSITY,SRX9169167,POV_4runs_00115_S84,Daphnia pulex,ILLUMINA,2020-09-21T00:00:00Z,POV population data,SRP155055,96 adults,2014,USA,North America,USA: Michigan,"Pond of the Village Idiot (42.75\, -85.35)",,,,,,,,,,,,,SRR7609412,new,SRP155055,,,,,,,,,,,"42.75, -85.35",,,42.75,-85.35,861
PRJNA482684,SRR12689225,310,3492634220,SAMN09711184,1425837984,ARIZONA STATE UNIVERSITY,SRX9169166,POV_4runs_00101_S75,Daphnia pulex,ILLUMINA,2020-09-21T00:00:00Z,POV population data,SRP155055,96 adults,2014,USA,North America,USA: Michigan,"Pond of the Village Idiot (42.75\, -85.35)",,,,,,,,,,,,,SRR7609412,new,SRP155055,,,,,,,,,,,"42.75, -85.35",,,42.75,-85.35,861
PRJNA482684,SRR12689226,310,3452481470,SAMN09711184,1419536955,ARIZONA STATE UNIVERSITY,SRX9169165,POV_4runs_00100_S74,Daphnia pulex,ILLUMINA,2020-09-21T00:00:00Z,POV population data,SRP155055,96 adults,2014,USA,North America,USA: Michigan,"Pond of the Village Idiot (42.75\, -85.35)",,,,,,,,,,,,,SRR7609412,new,SRP155055,,,,,,,,,,,"42.75, -85.35",,,42.75,-85.35,861
PRJNA513203,SRR8401619,259,4287869233,SAMN10698312,1726905274,ARIZONA STATE UNIVERSITY,SRX5211041,KAP-00091,Daphnia pulex,ILLUMINA,2019-06-10T00:00:00Z,KAP-00091,SRP176377,KAP-00091,,,,,,female,missing,,,,,missing,MP,,,,,,,,,,,,,,,,,,"40.1224,-87.7366",,,40.1224,-87.7366,167
PRJNA513203,SRR8401620,157,3195618791,SAMN10698313,1284568775,ARIZONA STATE UNIVERSITY,SRX5211040,KAP-00092,Daphnia pulex,ILLUMINA,2019-06-10T00:00:00Z,KAP-00092,SRP176377,KAP-00092,,,,,,female,missing,,,,,missing,MP,,,,,,,,,,,,,,,,,,"40.1224,-87.7366",,,40.1224,-87.7366,167
PRJNA513203,SRR8401621,263,2382089681,SAMN10698314,966625815,ARIZONA STATE UNIVERSITY,SRX5211039,KAP-00094,Daphnia pulex,ILLUMINA,2019-06-10T00:00:00Z,KAP-00094,SRP176377,KAP-00094,,,,,,female,missing,,,,,missing,MP,,,,,,,,,,,,,,,,,,"40.1224,-87.7366",,,40.1224,-87.7366,167
PRJNA513203,SRR8401622,263,1445470289,SAMN10698276,577731412,ARIZONA STATE UNIVERSITY,SRX5211038,KAP-00096,Daphnia pulex,ILLUMINA,2019-06-10T00:00:00Z,KAP-00096,SRP176377,KAP-00096,,,,,,female,missing,,,,,missing,NMP,,,,,,,,,,,,,,,,,,"40.1224,-87.7366",,,40.1224,-87.7366,167
PRJNA513203,SRR8401623,254,4008720025,SAMN10698315,1612536928,ARIZONA STATE UNIVERSITY,SRX5211037,KAP-00098,Daphnia pulex,ILLUMINA,2019-06-10T00:00:00Z,KAP-00098,SRP176377,KAP-00098,,,,,,female,missing,,,,,missing,MP,,,,,,,,,,,,,,,,,,"40.1224,-87.7366",,,40.1224,-87.7366,167
PRJNA513203,SRR8401624,263,4460815396,SAMN10698277,1781419642,ARIZONA STATE UNIVERSITY,SRX5211036,KAP-00099,Daphnia pulex,ILLUMINA,2019-06-10T00:00:00Z,KAP-00099,SRP176377,KAP-00099,,,,,,female,missing,,,,,missing,NMP,,,,,,,,,,,,,,,,,,"40.1224,-87.7366",,,40.1224,-87.7366,167
PRJNA513203,SRR8401625,261,4618380759,SAMN10698278,1879559434,ARIZONA STATE UNIVERSITY,SRX5211035,KAP-00100,Daphnia pulex,ILLUMINA,2019-06-10T00:00:00Z,KAP-00100,SRP176377,KAP-00100,,,,,,female,missing,,,,,missing,NMP,,,,,,,,,,,,,,,,,,"40.1224,-87.7366",,,40.1224,-87.7366,167
PRJNA513203,SRR8401626,247,3753362316,SAMN10698360,1618493804,ARIZONA STATE UNIVERSITY,SRX5211034,TEX-00059,Daphnia pulex,ILLUMINA,2019-06-10T00:00:00Z,TEX-00059,SRP176377,TEX-00059,,,,,,female,missing,,,,,missing,MP,,,,,,,,,,,,,,,,,,"42.20,-83.60",,,42.2,-83.6,167
PRJNA513203,SRR8401627,246,3971001564,SAMN10698350,1700378499,ARIZONA STATE UNIVERSITY,SRX5211033,TEX-00058,Daphnia pulex,ILLUMINA,2019-06-10T00:00:00Z,TEX-00058,SRP176377,TEX-00058,,,,,,female,missing,,,,,missing,NMP,,,,,,,,,,,,,,,,,,"42.20,-83.60",,,42.2,-83.6,167
PRJNA513203,SRR8401628,248,3852898226,SAMN10698359,1657266644,ARIZONA STATE UNIVERSITY,SRX5211032,TEX-00055,Daphnia pulex,ILLUMINA,2019-06-10T00:00:00Z,TEX-00055,SRP176377,TEX-00055,,,,,,female,missing,,,,,missing,MP,,,,,,,,,,,,,,,,,,"42.20,-83.60",,,42.2,-83.6,167
PRJNA513203,SRR8401629,248,4555288938,SAMN10698349,1963304552,ARIZONA STATE UNIVERSITY,SRX5211031,TEX-00050,Daphnia pulex,ILLUMINA,2019-06-10T00:00:00Z,TEX-00050,SRP176377,TEX-00050,,,,,,female,missing,,,,,missing,NMP,,,,,,,,,,,,,,,,,,"42.20,-83.60",,,42.2,-83.6,167
PRJNA513203,SRR8401630,171,2356111631,SAMN10698363,1015061120,ARIZONA STATE UNIVERSITY,SRX5211030,TEX-00084,Daphnia pulex,ILLUMINA,2019-06-10T00:00:00Z,TEX-00084,SRP176377,TEX-00084,,,,,,female,missing,,,,,missing,MP,,,,,,,,,,,,,,,,,,"42.20,-83.60",,,42.2,-83.6,167
PRJNA513203,SRR8401631,246,3379560960,SAMN10698362,1462062597,ARIZONA STATE UNIVERSITY,SRX5211029,TEX-00082,Daphnia pulex,ILLUMINA,2019-06-10T00:00:00Z,TEX-00082,SRP176377,TEX-00082,,,,,,female,missing,,,,,missing,MP,,,,,,,,,,,,,,,,,,"42.20,-83.60",,,42.2,-83.6,167
PRJNA513203,SRR8401632,247,3196948624,SAMN10698351,1365992610,ARIZONA STATE UNIVERSITY,SRX5211028,TEX-00076,Daphnia pulex,ILLUMINA,2019-06-10T00:00:00Z,TEX-00076,SRP176377,TEX-00076,,,,,,female,missing,,,,,missing,NMP,,,,,,,,,,,,,,,,,,"42.20,-83.60",,,42.2,-83.6,167
PRJNA513203,SRR8401633,248,3501672980,SAMN10698361,1503591497,ARIZONA STATE UNIVERSITY,SRX5211027,TEX-00066,Daphnia pulex,ILLUMINA,2019-06-10T00:00:00Z,TEX-00066,SRP176377,TEX-00066,,,,,,female,missing,,,,,missing,MP,,,,,,,,,,,,,,,,,,"42.20,-83.60",,,42.2,-83.6,167
PRJNA513203,SRR8401634,247,3450796208,SAMN10698365,1487350379,ARIZONA STATE UNIVERSITY,SRX5211026,TEX-00086,Daphnia pulex,ILLUMINA,2019-06-10T00:00:00Z,TEX-00086,SRP176377,TEX-00086,,,,,,female,missing,,,,,missing,MP,,,,,,,,,,,,,,,,,,"42.20,-83.60",,,42.2,-83.6,167
PRJNA513203,SRR8401635,246,3898940356,SAMN10698364,1714923068,ARIZONA STATE UNIVERSITY,SRX5211025,TEX-00085,Daphnia pulex,ILLUMINA,2019-06-10T00:00:00Z,TEX-00085,SRP176377,TEX-00085,,,,,,female,missing,,,,,missing,MP,,,,,,,,,,,,,,,,,,"42.20,-83.60",,,42.2,-83.6,167
PRJNA513203,SRR8401636,310,4089966400,SAMN10698394,1831551549,ARIZONA STATE UNIVERSITY,SRX5211024,LPB-00090,Daphnia pulex,ILLUMINA,2019-06-10T00:00:00Z,LPB-00090,SRP176377,LPB-00090,,,,,,female,missing,,,,,missing,NMP,,,,,,,,,,,,,,,,,,"42.6798,-80.4528",,,42.6798,-80.4528,167
PRJNA513203,SRR8401637,246,4659838922,SAMN10698369,2025928387,ARIZONA STATE UNIVERSITY,SRX5211023,TEX-00122,Daphnia pulex,ILLUMINA,2019-06-10T00:00:00Z,TEX-00122,SRP176377,TEX-00122,,,,,,female,missing,,,,,missing,MP,,,,,,,,,,,,,,,,,,"42.20,-83.60",,,42.2,-83.6,167
PRJNA513203,SRR8401638,247,3255644406,SAMN10698368,1401917207,ARIZONA STATE UNIVERSITY,SRX5211022,TEX-00119,Daphnia pulex,ILLUMINA,2019-06-10T00:00:00Z,TEX-00119,SRP176377,TEX-00119,,,,,,female,missing,,,,,missing,MP,,,,,,,,,,,,,,,,,,"42.20,-83.60",,,42.2,-83.6,167
PRJNA513203,SRR8401639,245,2970706684,SAMN10698354,1277819823,ARIZONA STATE UNIVERSITY,SRX5211021,TEX-00120,Daphnia pulex,ILLUMINA,2019-06-10T00:00:00Z,TEX-00120,SRP176377,TEX-00120,,,,,,female,missing,,,,,missing,NMP,,,,,,,,,,,,,,,,,,"42.20,-83.60",,,42.2,-83.6,167
PRJNA513203,SRR8401640,246,3817375162,SAMN10698352,1655440613,ARIZONA STATE UNIVERSITY,SRX5211020,TEX-00103,Daphnia pulex,ILLUMINA,2019-06-10T00:00:00Z,TEX-00103,SRP176377,TEX-00103,,,,,,female,missing,,,,,missing,NMP,,,,,,,,,,,,,,,,,,"42.20,-83.60",,,42.2,-83.6,167
PRJNA513203,SRR8401641,247,3869583910,SAMN10698353,1658419895,ARIZONA STATE UNIVERSITY,SRX5211019,TEX-00114,Daphnia pulex,ILLUMINA,2019-06-10T00:00:00Z,TEX-00114,SRP176377,TEX-00114,,,,,,female,missing,,,,,missing,NMP,,,,,,,,,,,,,,,,,,"42.20,-83.60",,,42.2,-83.6,167
PRJNA513203,SRR8401642,247,3738688714,SAMN10698366,1617803969,ARIZONA STATE UNIVERSITY,SRX5211018,TEX-00098,Daphnia pulex,ILLUMINA,2019-06-10T00:00:00Z,TEX-00098,SRP176377,TEX-00098,,,,,,female,missing,,,,,missing,MP,,,,,,,,,,,,,,,,,,"42.20,-83.60",,,42.2,-83.6,167
PRJNA513203,SRR8401643,142,2268524661,SAMN10698367,998440894,ARIZONA STATE UNIVERSITY,SRX5211017,TEX-00102,Daphnia pulex,ILLUMINA,2019-06-10T00:00:00Z,TEX-00102,SRP176377,TEX-00102,,,,,,female,missing,,,,,missing,MP,,,,,,,,,,,,,,,,,,"42.20,-83.60",,,42.2,-83.6,167
